CustomerID,CustomerName,Gender,Age,City,State,Region,VendorID,VendorName,OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,Revenue,Cost,Profit,Stock,Rating,PaymentMethod,OrderStatus,DeliveryDays,ReturnFlag,Membership,SatisfactionScore
CUST10374,William Oak,Female,50.0,Kollam,Goa,Central,V069,Vendor_051,O100684,2025-04-01,P0116,Sofa,Home,3,3188.35,25,7173.79,6125.72,1048.07,491,4.4,Net Banking,Shipped,5.0,1,Silver,3
CUST02823,Owen Talwar,Male,42.0,Khora,Arunachal Pradesh,Central,V084,Vendor_054,O100685,2026-02-26,P0499,Face Wash,Beauty,1,2710.06,10,2439.05,1963.86,475.19,335,2.7,Card,Delivered,10.0,0,Silver,10
CUST05326,Wazir Narayanan,Male,28.0,Davanagere,Andhra Pradesh,Central,V081,Vendor_061,O100686,2026-02-17,P0351,Cycle Helmet,Sports,1,3037.88,25,2278.41,1511.75,766.66,11,1.4,COD,Delivered,10.0,1,Platinum,9
CUST11679,Shravya Shetty,Male,38.0,Begusarai,Kerala,South,V038,Vendor_009,O100687,2026-03-27,P0458,Shoes,Fashion,4,1908.42,30,5343.58,3183.31,2160.27,241,1.1,Wallet,Shipped,8.0,0,Platinum,10
CUST09897,Dalaja Wason,Female,28.0,Panchkula,Rajasthan,South,V060,Vendor_093,O100688,2025-10-04,P0493,Lipstick,Beauty,2,4866.75,20,7786.8,5891.12,1895.68,411,1.3,UPI,Shipped,9.0,1,Gold,2
CUST11711,Vihaan Ganguly,Male,46.0,Malda,Mizoram,West,V093,Vendor_008,O100689,2024-09-05,P0150,Face Wash,Beauty,5,692.81,30,2424.83,1801.14,623.69,273,4.2,UPI,Returned,7.0,1,Gold,2
CUST05418,Yatin Mahajan,Female,62.0,Kakinada,Uttarakhand,East,V073,Vendor_036,O100691,2025-08-29,P0305,Cream,Beauty,2,3809.2,10,6856.56,4238.16,2618.4,227,1.1,Card,Cancelled,9.0,0,Silver,4
CUST09301,Balendra Choudhary,Female,48.0,North Dumdum,Jharkhand,West,V087,Vendor_038,O100692,2025-04-28,P0080,Curtains,Home,3,3597.64,10,9713.63,8527.76,1185.87,81,4.0,Card,Cancelled,10.0,0,Gold,5
CUST05967,Chanchal Oak,Female,48.0,Gorakhpur,Goa,Central,V022,Vendor_045,O100693,2025-09-09,P0330,T-Shirt,Fashion,2,2957.83,5,5619.88,4123.27,1496.61,132,1.6,Wallet,Returned,9.0,0,Gold,8
CUST01061,Andrew Srinivas,Female,32.0,Dewas,Bihar,East,V027,Vendor_029,O100694,2024-09-06,P0077,Dress,Fashion,4,959.4,15,3261.96,1649.55,1612.41,484,2.1,UPI,Cancelled,6.0,1,Gold,10
CUST10263,Orinder Chakraborty,Male,39.0,Bhind,Punjab,Central,V009,Vendor_035,O100695,2026-07-02,P0284,Headphones,Electronics,2,3732.75,10,6718.95,5144.68,1574.27,204,4.8,Wallet,Delivered,1.0,1,Platinum,9
CUST14050,Gaurang Tata,Male,32.0,Avadi,Uttar Pradesh,West,V023,Vendor_006,O100696,2025-10-23,P0312,Shoes,Fashion,3,4006.62,5,11418.87,8859.67,2559.2,333,2.1,COD,Delivered,4.0,0,Silver,9
CUST07607,Frederick Iyer,Male,52.0,Durgapur,Chhattisgarh,North,V041,Vendor_082,O100697,2025-08-14,P0038,Chair,Home,2,1215.17,20,1944.27,1564.5,379.77,244,1.8,UPI,Shipped,2.0,1,Silver,2
CUST07042,Hema Khalsa,Male,64.0,Yamunanagar,Madhya Pradesh,West,V100,Vendor_083,O100698,2025-07-31,P0100,Cycle Helmet,Sports,2,3031.64,10,5456.95,3971.2,1485.75,297,3.4,Wallet,Shipped,1.0,0,Gold,10
CUST10573,Vaishnavi Swaminathan,Female,34.0,Secunderabad,Himachal Pradesh,Central,V032,Vendor_044,O100699,2026-03-03,P0141,Lamp,Home,2,1710.33,15,2907.56,2051.81,855.75,487,3.7,Wallet,Returned,8.0,0,Silver,8
CUST07079,Gaurang Rao,Female,24.0,Thrissur,Tripura,West,V044,Vendor_082,O100700,2026-06-27,P0352,Tablet,Electronics,5,2405.48,5,11426.03,6530.18,4895.85,389,3.2,Card,Cancelled,2.0,0,Silver,5
CUST09987,Mitali Nagarajan,Male,54.0,Sirsa,Andhra Pradesh,South,V042,Vendor_021,O100701,2025-09-14,P0099,Yoga Mat,Sports,3,3855.46,15,9831.42,5320.44,4510.98,153,4.1,Card,Cancelled,10.0,0,Gold,9
CUST07733,Omaja Raju,Female,41.0,Aizawl,Maharashtra,South,V040,Vendor_043,O100702,2026-04-01,P0373,Shampoo,Beauty,4,3920.8,10,14114.88,8348.8,5766.08,134,2.4,COD,Shipped,5.0,1,Platinum,7
CUST02293,Xavier Wason,Female,35.0,Kishanganj,Nagaland,North,V091,Vendor_026,O100703,2026-05-27,P0107,Perfume,Beauty,4,371.01,15,1261.43,809.14,452.29,412,3.6,COD,Returned,6.0,0,Gold,7
CUST08241,Udarsh Roy,Female,35.0,Motihari,Odisha,North,V010,Vendor_032,O100704,2026-03-29,P0083,Face Wash,Beauty,5,2843.86,5,13508.34,11063.19,2445.15,316,2.3,Net Banking,Shipped,1.0,1,Platinum,8
CUST05615,Liam Gokhale,Female,52.0,Pali,Uttarakhand,East,V057,Vendor_037,O100705,2026-02-11,P0057,Jeans,Fashion,5,2971.96,0,14859.8,8032.85,6826.95,327,2.9,UPI,Returned,7.0,0,Silver,10
CUST08956,Aarna Rai,Female,53.0,Shivpuri,Gujarat,Central,V038,Vendor_089,O100706,2025-05-10,P0012,Curtains,Home,2,2853.0,15,4850.1,2900.8,1949.3,293,1.6,UPI,Returned,6.0,1,Platinum,4
CUST11536,Anthony Loyal,Female,34.0,Junagadh,Meghalaya,Central,V096,Vendor_003,O100707,2025-07-17,P0072,Jeans,Fashion,4,1215.64,10,4376.3,2771.09,1605.21,346,1.5,Net Banking,Shipped,7.0,1,Silver,9
CUST08262,Jai Aurora,Female,52.0,Rourkela,Punjab,West,V037,Vendor_074,O100708,2024-10-01,P0171,Headphones,Electronics,3,179.39,15,457.44,410.9,46.54,491,3.5,UPI,Delivered,9.0,0,Platinum,3
CUST12320,Bimala Banik,Male,61.0,Solapur,Rajasthan,West,V036,Vendor_060,O100709,2024-11-09,P0232,Football,Sports,5,4620.23,20,18480.92,14046.79,4434.13,97,4.6,Card,Returned,2.0,0,Platinum,10
CUST14572,Atharv Soni,Male,43.0,Shimoga,Chhattisgarh,Central,V038,Vendor_001,O100710,2025-01-20,P0320,Lamp,Home,5,3927.45,25,14727.94,12195.96,2531.98,221,4.3,UPI,Delivered,4.0,0,Gold,3
CUST10902,Yuvraj Wable,Male,54.0,Chennai,Himachal Pradesh,East,V092,Vendor_074,O100711,2025-01-06,P0079,Table,Home,5,3405.24,10,15323.58,10924.88,4398.7,334,1.8,Card,Cancelled,5.0,0,Silver,1
CUST05366,Mohini Balasubramanian,Female,32.0,Panchkula,Manipur,South,V026,Vendor_039,O100712,2025-07-23,P0084,Cycle Helmet,Sports,1,3919.37,20,3135.5,2004.86,1130.64,35,2.7,COD,Cancelled,4.0,0,Silver,3
CUST03418,Udyati Agrawal,Female,21.0,Erode,West Bengal,West,V057,Vendor_052,O100713,2024-08-29,P0102,Perfume,Beauty,4,224.58,30,628.82,501.53,127.29,378,1.8,Net Banking,Delivered,2.0,0,Platinum,10
CUST09910,Siddharth Gade,Female,65.0,Tirunelveli,Kerala,East,V054,Vendor_025,O100714,2025-01-10,P0108,Football,Sports,2,3807.37,0,7614.74,6672.63,942.11,379,4.9,Wallet,Returned,8.0,0,Platinum,2
CUST01640,Ojasvi Subramaniam,Female,41.0,Secunderabad,Chhattisgarh,East,V009,Vendor_056,O100715,2024-07-24,P0485,Perfume,Beauty,1,1962.14,15,1667.82,1100.97,566.85,439,4.4,COD,Cancelled,2.0,1,Gold,1
CUST02097,Daksha Keer,Male,26.0,Akola,Andhra Pradesh,West,V098,Vendor_005,O100716,2026-02-13,P0032,Sofa,Home,1,789.61,5,750.13,428.28,321.85,4,3.4,Card,Returned,6.0,1,Silver,7
CUST02976,Leela Tiwari,Female,25.0,Danapur,Tripura,South,V004,Vendor_064,O100717,2024-08-10,P0105,Shoes,Fashion,5,4829.97,25,18112.39,14920.39,3192.0,342,2.2,COD,Returned,10.0,0,Silver,1
CUST00762,Ucchal Balan,Female,56.0,Varanasi,Gujarat,Central,V022,Vendor_021,O100718,2025-09-10,P0052,Chair,Home,4,267.69,30,749.53,418.04,331.49,208,1.1,Card,Delivered,7.0,0,Silver,8
CUST00012,Krishna Gara,Female,48.0,Jaunpur,Punjab,West,V033,Vendor_017,O100719,2026-05-27,P0166,Cream,Beauty,5,2258.04,30,7903.14,5858.66,2044.48,326,3.6,COD,Delivered,8.0,1,Platinum,10
CUST10801,Faras Narain,Male,65.0,Naihati,Assam,North,V092,Vendor_052,O100720,2026-05-16,P0145,Shoes,Fashion,2,2622.2,30,3671.08,3219.23,451.85,115,4.5,UPI,Cancelled,4.0,0,Silver,5
CUST12451,Sanaya Ravel,Male,38.0,Bidar,Gujarat,West,V048,Vendor_085,O100721,2025-09-16,P0075,Lamp,Home,5,2647.59,20,10590.36,9478.98,1111.38,136,3.3,UPI,Shipped,1.0,0,Silver,1
CUST07928,Rehaan Vala,Female,30.0,Medininagar,Kerala,Central,V052,Vendor_058,O100722,2026-05-15,P0110,T-Shirt,Fashion,2,893.24,10,1607.83,811.45,796.38,246,2.8,COD,Shipped,2.0,0,Platinum,9
CUST08994,Akshay Bhatt,Female,60.0,Bhavnagar,Chhattisgarh,North,V086,Vendor_044,O100723,2025-09-28,P0391,Sofa,Home,2,1350.89,30,1891.25,1605.27,285.98,395,3.1,UPI,Returned,7.0,0,Platinum,3
CUST02070,Pavani Sahota,Female,37.0,South Dumdum,Haryana,West,V056,Vendor_071,O100724,2024-11-21,P0482,Mobile,Electronics,4,4167.38,0,16669.52,12005.15,4664.37,151,1.3,Wallet,Cancelled,7.0,0,Silver,4
CUST08693,Lohit Dhingra,Male,52.0,Kakinada,Gujarat,East,V070,Vendor_030,O100725,2025-10-04,P0356,Mobile,Electronics,3,2675.32,30,5618.17,3150.16,2468.01,440,4.8,Wallet,Cancelled,6.0,0,Silver,3
CUST04562,Netra Ramesh,Male,43.0,Ongole,Chhattisgarh,East,V050,Vendor_067,O100726,2026-07-15,P0498,Bat,Sports,2,2750.03,20,4400.05,2946.3,1453.75,103,2.7,Net Banking,Shipped,6.0,0,Platinum,5
CUST12018,Oliver Chakrabarti,Male,21.0,Udaipur,Haryana,West,V018,Vendor_019,O100727,2026-05-24,P0247,Laptop,Electronics,3,3570.87,25,8034.46,5018.66,3015.8,472,4.3,Card,Shipped,3.0,1,Gold,10
CUST02023,Hritik Karan,Male,31.0,North Dumdum,Nagaland,West,V019,Vendor_087,O100728,2024-07-20,P0142,Shoes,Fashion,3,445.61,10,1203.15,669.16,533.99,205,4.0,UPI,Delivered,9.0,0,Platinum,2
CUST12172,Pavani Ben,Female,27.0,Erode,Madhya Pradesh,North,V097,Vendor_093,O100729,2026-02-25,P0175,Dumbbell,Sports,2,3336.07,10,6004.93,4977.46,1027.47,277,4.5,UPI,Shipped,5.0,0,Platinum,8
CUST12427,Barkha Bains,Female,32.0,Mathura,Maharashtra,Central,V014,Vendor_012,O100730,2025-01-04,P0375,Shampoo,Beauty,2,4393.59,25,6590.39,5576.8,1013.59,249,3.4,Wallet,Returned,4.0,1,Platinum,7
CUST04520,Finn Hora,Female,58.0,Madurai,Uttar Pradesh,Central,V043,Vendor_054,O100731,2025-03-09,P0342,Perfume,Beauty,1,4339.32,10,3905.39,3268.54,636.85,375,4.3,COD,Delivered,1.0,0,Platinum,8
CUST12795,Dakshesh Wason,Female,53.0,Tinsukia,Telangana,Central,V073,Vendor_049,O100732,2024-09-18,P0311,Dress,Fashion,4,1184.8,15,4028.32,3086.71,941.61,53,3.1,Net Banking,Delivered,10.0,0,Platinum,2
CUST11622,Pushti Oza,Female,43.0,Eluru,Telangana,North,V045,Vendor_083,O100733,2025-02-16,P0404,Football,Sports,1,4836.98,5,4595.13,2960.55,1634.58,344,2.8,Net Banking,Delivered,7.0,1,Platinum,1
CUST06753,Baljiwan Chada,Male,64.0,Bokaro,Mizoram,West,V033,Vendor_046,O100734,2026-02-16,P0420,Dress,Fashion,2,218.31,10,392.96,212.01,180.95,471,3.7,COD,Cancelled,5.0,1,Silver,6
CUST05274,Vedant Bajaj,Female,40.0,Bhilwara,Punjab,South,V064,Vendor_012,O100735,2024-12-24,P0171,Face Wash,Beauty,2,1125.97,30,1576.36,1332.64,243.72,331,2.4,Wallet,Cancelled,6.0,0,Silver,2
CUST04337,Yutika Ramesh,Female,40.0,Jalna,Gujarat,East,V057,Vendor_047,O100736,2024-08-10,P0387,Face Wash,Beauty,5,2536.24,5,12047.14,9669.35,2377.79,103,1.6,Card,Returned,1.0,0,Silver,10
CUST10134,Dakshesh Sandal,Male,30.0,Pune,Goa,North,V012,Vendor_092,O100737,2026-05-04,P0307,Curtains,Home,5,1551.4,20,6205.6,4438.88,1766.72,203,4.7,Net Banking,Returned,3.0,0,Platinum,6
CUST13083,Triveni Hari,Female,57.0,Kozhikode,Punjab,Central,V011,Vendor_042,O100738,2026-03-02,P0116,Lipstick,Beauty,4,607.77,25,1823.31,1505.74,317.57,454,2.8,UPI,Cancelled,9.0,0,Platinum,5
CUST07215,Vedika Barad,Male,27.0,Gulbarga,Madhya Pradesh,North,V038,Vendor_032,O100739,2025-06-20,P0494,Smart Watch,Electronics,2,4182.92,5,7947.55,4753.75,3193.8,115,1.1,Wallet,Shipped,8.0,1,Platinum,9
CUST09429,Vasana Chakraborty,Female,65.0,Satara,Uttarakhand,East,V091,Vendor_047,O100740,2026-02-13,P0412,Bat,Sports,4,1011.68,20,3237.38,2370.92,866.46,321,4.2,Net Banking,Returned,6.0,0,Gold,9
CUST13035,Nakul Kunda,Male,24.0,Dindigul,Haryana,Central,V091,Vendor_061,O100741,2025-07-27,P0275,Chair,Home,2,1676.15,30,2346.61,2099.05,247.56,126,2.3,Wallet,Cancelled,6.0,0,Gold,5
CUST02808,Parth Mane,Male,53.0,Kirari Suleman Nagar,Jharkhand,West,V072,Vendor_084,O100742,2026-05-31,P0030,Football,Sports,4,3132.15,15,10649.31,7842.42,2806.89,33,4.6,Net Banking,Cancelled,2.0,0,Silver,5
CUST02185,Hritik Prasad,Female,31.0,Bhiwani,West Bengal,West,V040,Vendor_069,O100743,2025-11-29,P0357,Yoga Mat,Sports,1,3596.7,15,3057.19,2055.45,1001.74,391,3.7,COD,Cancelled,10.0,1,Silver,9
CUST09625,Laksh Sule,Male,22.0,Ramgarh,Nagaland,Central,V009,Vendor_068,O100744,2026-07-05,P0212,Yoga Mat,Sports,1,4857.35,0,4857.35,3812.27,1045.08,183,3.9,Card,Cancelled,10.0,0,Silver,1
CUST11229,Lipika Swamy,Female,44.0,Durgapur,Andhra Pradesh,West,V090,Vendor_061,O100745,2026-02-04,P0071,Perfume,Beauty,3,536.62,15,1368.38,998.37,370.01,485,4.4,Card,Delivered,5.0,0,Silver,7
CUST10605,Vrishti Chana,Male,39.0,Shahjahanpur,Goa,West,V097,Vendor_013,O100746,2025-08-09,P0269,Lamp,Home,1,1004.38,15,853.72,495.36,358.36,179,2.0,Wallet,Delivered,9.0,0,Platinum,6
CUST06304,Krishna Lad,Female,19.0,Hindupur,Chhattisgarh,Central,V073,Vendor_048,O100747,2026-05-08,P0440,Mobile,Electronics,1,4821.64,20,3857.31,1948.06,1909.25,167,1.3,Card,Cancelled,10.0,1,Silver,9
CUST02899,Idika Randhawa,Female,63.0,Bhalswa Jahangir Pur,Nagaland,South,V065,Vendor_020,O100748,2024-09-14,P0417,Jeans,Fashion,1,4373.28,5,4154.62,3073.95,1080.67,293,4.3,UPI,Delivered,9.0,0,Gold,5
CUST03165,Indira Ranganathan,Male,57.0,Shahjahanpur,West Bengal,East,V059,Vendor_085,O100749,2024-09-30,P0281,Tablet,Electronics,2,2991.52,5,5683.89,4888.67,795.22,254,4.3,Net Banking,Delivered,9.0,0,Gold,4
CUST00682,Ansh Dalal,Female,21.0,Thane,Arunachal Pradesh,West,V085,Vendor_091,O100750,2024-12-08,P0387,Table,Home,2,4805.9,15,8170.03,4700.51,3469.52,206,4.4,UPI,Delivered,6.0,1,Platinum,4
CUST06985,Ekalinga De,Female,45.0,Fatehpur,Rajasthan,West,V011,Vendor_063,O100751,2026-04-24,P0013,Sofa,Home,2,2294.73,5,4359.99,2690.91,1669.08,320,3.0,COD,Shipped,10.0,1,Gold,8
CUST14617,Ishita Chatterjee,Male,59.0,Bokaro,Gujarat,East,V095,Vendor_007,O100752,2026-06-13,P0274,Chair,Home,5,4173.16,5,19822.51,17418.28,2404.23,157,1.1,COD,Shipped,4.0,0,Platinum,1
CUST00733,Lakshit Panchal,Male,24.0,Madhyamgram,West Bengal,West,V024,Vendor_029,O100753,2025-10-31,P0365,Shampoo,Beauty,5,4261.18,20,17044.72,11050.6,5994.12,357,2.3,Card,Shipped,4.0,0,Silver,7
CUST13621,Jeet Kaul,Female,29.0,Phusro,Meghalaya,West,V030,Vendor_048,O100754,2025-10-08,P0470,T-Shirt,Fashion,3,123.22,5,351.18,268.24,82.94,468,4.4,UPI,Cancelled,3.0,0,Platinum,5
CUST06705,Samaksh Rattan,Male,44.0,Kakinada,Rajasthan,West,V049,Vendor_036,O100755,2025-05-19,P0432,Shampoo,Beauty,3,1103.89,25,2483.75,1973.72,510.03,139,4.6,Net Banking,Returned,10.0,0,Platinum,7
CUST01889,Aarush Suri,Male,49.0,Burhanpur,West Bengal,North,V024,Vendor_069,O100756,2025-01-19,P0168,Smart Watch,Electronics,2,3348.52,5,6362.19,3360.57,3001.62,58,1.7,COD,Shipped,5.0,0,Gold,10
CUST13869,Kritika Gupta,Female,30.0,Agra,Meghalaya,South,V067,Vendor_005,O100757,2026-04-13,P0241,Chair,Home,1,2035.04,5,1933.29,1701.46,231.83,284,2.9,UPI,Cancelled,1.0,1,Silver,2
CUST09782,Aradhana Dixit,Male,60.0,Cuttack,Rajasthan,Central,V099,Vendor_025,O100758,2026-04-22,P0394,Mobile,Electronics,4,3115.07,15,10591.24,8423.62,2167.62,226,1.8,COD,Delivered,10.0,0,Silver,6
CUST02509,Tanvi Sangha,Female,50.0,Moradabad,Himachal Pradesh,North,V029,Vendor_024,O100759,2026-07-09,P0322,Table,Home,3,2363.97,25,5318.93,2779.52,2539.41,194,1.8,Net Banking,Delivered,8.0,0,Silver,10
CUST01825,Ishita Goswami,Male,44.0,Bathinda,Sikkim,Central,V069,Vendor_003,O100760,2024-11-05,P0317,Yoga Mat,Sports,5,889.38,20,3557.52,3150.79,406.73,29,3.9,COD,Returned,1.0,0,Silver,4
CUST01961,Jagvi Atwal,Male,58.0,Gudivada,Arunachal Pradesh,North,V073,Vendor_070,O100761,2025-06-20,P0038,Smart Watch,Electronics,1,2857.29,30,2000.1,1310.09,690.01,290,1.1,Net Banking,Shipped,5.0,1,Gold,4
CUST14723,Zarna Wason,Male,47.0,Morbi,Uttarakhand,Central,V047,Vendor_029,O100762,2025-05-12,P0074,Shampoo,Beauty,3,1791.22,25,4030.24,2748.6,1281.64,470,2.1,Card,Shipped,5.0,0,Gold,1
CUST13954,Nitesh Choudhary,Male,43.0,Delhi,Madhya Pradesh,South,V081,Vendor_046,O100763,2026-06-02,P0107,Face Wash,Beauty,2,308.52,15,524.48,411.34,113.14,277,4.8,Net Banking,Shipped,8.0,1,Gold,7
CUST03374,Lekha Sandhu,Male,31.0,Munger,Jharkhand,South,V073,Vendor_025,O100764,2024-08-28,P0486,Face Wash,Beauty,3,1697.45,15,4328.5,2394.72,1933.78,271,4.5,Wallet,Returned,8.0,1,Gold,5
CUST14823,Timothy Ramachandran,Female,21.0,Tadepalligudem,Goa,South,V028,Vendor_044,O100765,2024-11-24,P0283,Jacket,Fashion,2,2404.14,20,3846.62,2926.87,919.75,153,4.6,Net Banking,Shipped,3.0,1,Silver,4
CUST02554,Dhriti Kapoor,Female,54.0,Srikakulam,Odisha,South,V020,Vendor_053,O100766,2024-09-04,P0163,Shampoo,Beauty,2,1439.27,25,2158.9,1667.21,491.69,393,2.9,Card,Shipped,6.0,0,Platinum,2
CUST13970,Kabir Murthy,Male,38.0,Jalna,Haryana,East,V026,Vendor_096,O100767,2024-09-12,P0078,Laptop,Electronics,1,142.48,30,99.74,84.56,15.18,169,4.8,COD,Delivered,6.0,0,Platinum,8
CUST14759,Agastya Bir,Male,28.0,Alappuzha,Kerala,West,V016,Vendor_069,O100768,2024-08-19,P0467,Face Wash,Beauty,2,1519.73,0,3039.46,2495.2,544.26,81,3.5,Card,Shipped,5.0,0,Silver,3
CUST02793,Shaurya Bahri,Male,55.0,Chandigarh,Uttar Pradesh,East,V057,Vendor_075,O100769,2024-11-10,P0293,Perfume,Beauty,1,764.43,15,649.77,447.77,202.0,244,1.7,UPI,Shipped,10.0,0,Gold,2
CUST02450,Jonathan Dugar,Male,60.0,Bijapur,Andhra Pradesh,South,V082,Vendor_042,O100770,2026-04-02,P0150,Chair,Home,2,761.22,10,1370.2,1056.35,313.85,469,3.8,UPI,Returned,10.0,1,Silver,10
CUST08527,Varsha Verma,Male,49.0,Guntakal,Sikkim,East,V022,Vendor_007,O100771,2025-04-01,P0333,Dumbbell,Sports,2,1889.56,10,3401.21,1961.85,1439.36,143,2.0,COD,Returned,8.0,1,Gold,1
CUST10227,Maanas Khalsa,Male,65.0,Vasai-Virar,Nagaland,Central,V003,Vendor_039,O100772,2025-02-02,P0195,Lamp,Home,1,1731.3,0,1731.3,956.13,775.17,500,1.8,Net Banking,Shipped,7.0,0,Platinum,5
CUST06672,Gunbir Seth,Female,26.0,Malegaon,Meghalaya,East,V093,Vendor_034,O100773,2024-12-11,P0283,Face Wash,Beauty,3,4035.42,30,8474.38,7605.43,868.95,217,1.8,COD,Returned,2.0,1,Platinum,2
CUST03981,Rachana Cherian,Male,29.0,Giridih,Manipur,East,V009,Vendor_020,O100774,2024-08-04,P0293,Curtains,Home,1,212.74,5,202.1,166.23,35.87,54,4.2,UPI,Delivered,1.0,0,Platinum,6
CUST14310,Bhavini Anand,Female,60.0,Hosur,Assam,North,V079,Vendor_016,O100775,2024-12-11,P0029,Football,Sports,2,2955.5,30,4137.7,3672.8,464.9,323,3.8,Card,Delivered,3.0,0,Platinum,2
CUST10248,Yashoda Kothari,Male,48.0,Akola,Arunachal Pradesh,South,V091,Vendor_064,O100776,2026-04-21,P0310,Smart Watch,Electronics,2,1130.07,25,1695.11,901.4,793.71,164,3.8,Net Banking,Returned,10.0,0,Gold,3
CUST08881,Henry Shanker,Male,62.0,Tiruvottiyur,Jharkhand,North,V090,Vendor_098,O100777,2024-11-02,P0039,Football,Sports,1,961.67,5,913.59,553.0,360.59,449,1.8,COD,Cancelled,3.0,1,Platinum,10
CUST13509,Ekantika Venkataraman,Female,65.0,Kolhapur,Telangana,South,V068,Vendor_001,O100778,2026-07-13,P0336,Curtains,Home,4,2582.61,10,9297.4,5460.39,3837.01,128,4.6,COD,Returned,3.0,0,Silver,2
CUST12525,Shaurya Vora,Female,18.0,Vijayawada,Punjab,North,V041,Vendor_076,O100779,2026-03-06,P0395,Face Wash,Beauty,1,3137.24,30,2196.07,1475.84,720.23,345,4.7,COD,Delivered,10.0,0,Platinum,6
CUST08945,Arjun Gole,Male,32.0,Hyderabad,Sikkim,Central,V022,Vendor_006,O100780,2024-12-10,P0354,Face Wash,Beauty,4,1915.17,10,6894.61,5552.68,1341.93,160,2.4,Net Banking,Shipped,6.0,1,Gold,8
CUST14310,Nimrat Gandhi,Male,38.0,Haridwar,Himachal Pradesh,West,V081,Vendor_020,O100781,2026-05-15,P0205,Lipstick,Beauty,2,3715.51,15,6316.37,4218.32,2098.05,12,2.5,Net Banking,Cancelled,3.0,0,Silver,2
CUST06427,Finn Natarajan,Male,37.0,Mathura,Madhya Pradesh,Central,V036,Vendor_030,O100782,2024-12-29,P0098,Smart Watch,Electronics,4,834.51,10,3004.24,1739.76,1264.48,254,2.9,Net Banking,Shipped,7.0,0,Gold,1
CUST02318,Inaya Sarin,Male,51.0,Adoni,Arunachal Pradesh,West,V028,Vendor_054,O100783,2025-09-07,P0252,Chair,Home,1,4769.46,25,3577.1,2470.63,1106.47,148,1.1,COD,Cancelled,6.0,0,Platinum,10
CUST06118,Yashawini Chandran,Male,41.0,Buxar,Manipur,Central,V061,Vendor_009,O100784,2026-01-24,P0010,Shampoo,Beauty,1,3035.67,20,2428.54,1488.11,940.43,371,2.8,Net Banking,Cancelled,4.0,0,Platinum,4
CUST03185,Vedant Som,Male,38.0,Kirari Suleman Nagar,Rajasthan,Central,V030,Vendor_091,O100785,2026-01-16,P0304,Lamp,Home,3,2819.48,20,6766.75,5532.0,1234.75,357,3.4,Card,Shipped,10.0,1,Silver,6
CUST08044,Maanas Vala,Female,56.0,Etawah,Odisha,East,V009,Vendor_058,O100786,2025-09-16,P0200,Football,Sports,4,3775.94,20,12083.01,7596.13,4486.88,270,4.1,COD,Cancelled,6.0,0,Gold,4
CUST12840,Tanveer Tailor,Female,38.0,Nellore,Nagaland,West,V041,Vendor_078,O100787,2025-08-01,P0453,T-Shirt,Fashion,3,1845.23,20,4428.55,3069.08,1359.47,74,3.1,Card,Delivered,5.0,0,Platinum,4
CUST04482,Hardik Upadhyay,Female,35.0,Chinsurah,Mizoram,South,V091,Vendor_078,O100789,2025-03-07,P0233,Shampoo,Beauty,2,3009.84,30,4213.78,2636.29,1577.49,479,2.1,Wallet,Cancelled,6.0,0,Silver,1
CUST09014,Krishna Tandon,Male,58.0,Khammam,Andhra Pradesh,West,V083,Vendor_042,O100790,2026-06-03,P0203,Curtains,Home,4,1907.23,10,6866.03,5717.49,1148.54,192,1.7,Wallet,Delivered,5.0,0,Platinum,10
CUST01113,Samarth Lad,Male,27.0,Hyderabad,Odisha,North,V067,Vendor_021,O100791,2026-01-31,P0482,Headphones,Electronics,1,3641.61,25,2731.21,1509.67,1221.54,32,3.9,UPI,Returned,6.0,0,Silver,7
CUST12939,Osha Walla,Female,62.0,Tiruchirappalli,Sikkim,South,V071,Vendor_012,O100792,2025-07-12,P0417,Chair,Home,4,2062.74,0,8250.96,5857.12,2393.84,328,1.8,Card,Delivered,5.0,0,Silver,1
CUST00692,Kavya Gole,Male,32.0,Jodhpur,Nagaland,South,V018,Vendor_065,O100793,2024-07-15,P0164,Football,Sports,1,3250.22,25,2437.66,1438.73,998.93,21,2.3,Net Banking,Delivered,9.0,0,Gold,1
CUST09548,Yahvi Pandya,Female,18.0,Medininagar,Haryana,East,V090,Vendor_011,O100794,2025-05-03,P0298,Shampoo,Beauty,1,296.64,20,237.31,122.07,115.24,117,4.5,Wallet,Cancelled,7.0,0,Silver,9
CUST13678,Abeer Venkatesh,Male,56.0,Bidar,Manipur,East,V043,Vendor_026,O100795,2025-02-02,P0168,Headphones,Electronics,3,1401.67,10,3784.51,2665.63,1118.88,81,4.6,Net Banking,Delivered,5.0,1,Silver,8
CUST01749,Libni Badami,Male,30.0,Thoothukudi,Telangana,Central,V095,Vendor_096,O100796,2025-05-25,P0153,Cycle Helmet,Sports,4,1102.49,0,4409.96,2278.47,2131.49,411,4.3,Card,Returned,6.0,1,Silver,4
CUST02965,Ishaan Varghese,Female,31.0,Rajpur Sonarpur,Uttarakhand,West,V093,Vendor_050,O100797,2025-08-26,P0369,Yoga Mat,Sports,2,2604.39,10,4687.9,2367.13,2320.77,424,2.3,Net Banking,Cancelled,8.0,1,Platinum,10
