CustomerID,CustomerName,Gender,Age,City,State,Region,VendorID,VendorName,OrderID,OrderDate,ProductID,ProductName,Category,Quantity,UnitPrice,DiscountPercent,Revenue,Cost,Profit,Stock,Rating,PaymentMethod,OrderStatus,DeliveryDays,ReturnFlag,Membership,SatisfactionScore
CUST13029,Gayathri Tella,Male,43.0,Durgapur,Bihar,North,V051,Vendor_072,O100503,2024-08-05,P0419,Curtains,Home,2,587.26,0,1174.52,922.59,251.93,441,3.1,Wallet,Shipped,2.0,0,Silver,2
CUST00642,Lakshit Rajagopal,Male,54.0,Ongole,Uttar Pradesh,South,V084,Vendor_021,O100504,2025-07-15,P0045,Dress,Fashion,2,126.09,15,214.35,175.81,38.54,62,3.2,UPI,Delivered,2.0,0,Gold,9
CUST02199,Mason Chatterjee,Male,55.0,Tezpur,Chhattisgarh,East,V036,Vendor_017,O100506,2024-12-02,P0374,Mobile,Electronics,1,1021.56,10,919.4,774.53,144.87,110,3.5,UPI,Returned,5.0,1,Platinum,3
CUST02347,Sai Dasgupta,Male,22.0,Bharatpur,Uttarakhand,East,V082,Vendor_090,O100507,2025-10-12,P0331,Cream,Beauty,1,4729.23,25,3546.92,2376.92,1170.0,355,1.8,COD,Cancelled,7.0,0,Gold,7
CUST11207,Ekaraj Chahal,Female,22.0,Satna,Mizoram,East,V082,Vendor_012,O100508,2025-06-03,P0186,Perfume,Beauty,5,1312.74,10,5907.33,3248.14,2659.19,56,4.6,COD,Cancelled,4.0,0,Silver,2
CUST08626,Anmol Ahluwalia,Female,55.0,Pondicherry,West Bengal,West,V013,Vendor_068,O100509,2025-11-20,P0179,Lipstick,Beauty,4,4763.74,30,13338.47,11607.86,1730.61,89,3.8,COD,Returned,10.0,0,Silver,3
CUST08712,Bhavna Chauhan,Female,48.0,Kolhapur,Bihar,Central,V017,Vendor_034,O100510,2024-11-17,P0005,Lamp,Home,2,1791.35,25,2687.02,2072.03,614.99,403,3.7,Card,Cancelled,3.0,1,Platinum,5
CUST07192,Xalak Thaker,Female,47.0,Ludhiana,Goa,Central,V037,Vendor_036,O100511,2026-02-01,P0488,Tablet,Electronics,2,3423.25,15,5819.52,4555.02,1264.5,93,2.7,Card,Returned,2.0,0,Gold,6
CUST01386,Oviya Kunda,Female,53.0,Vellore,Rajasthan,West,V002,Vendor_055,O100512,2024-12-19,P0347,Laptop,Electronics,1,3676.77,0,3676.77,2081.22,1595.55,29,3.0,Card,Shipped,8.0,0,Gold,1
CUST04002,Vrinda Yohannan,Male,56.0,Ongole,Odisha,West,V022,Vendor_087,O100513,2025-11-02,P0477,Bat,Sports,1,3599.38,25,2699.53,1926.74,772.79,176,4.5,Wallet,Cancelled,3.0,0,Gold,3
CUST01856,Vamakshi Saini,Female,61.0,Guna,Kerala,South,V070,Vendor_099,O100514,2026-02-04,P0440,Yoga Mat,Sports,1,2171.34,15,1845.64,1048.68,796.96,496,1.5,COD,Shipped,5.0,0,Silver,1
CUST00581,Yashvi Manda,Female,57.0,Firozabad,Madhya Pradesh,West,V008,Vendor_046,O100515,2026-06-21,P0004,Dumbbell,Sports,2,4622.98,25,6934.47,4897.2,2037.27,457,3.5,COD,Returned,6.0,0,Silver,6
CUST08669,Dalaja Upadhyay,Male,44.0,Aligarh,Sikkim,North,V063,Vendor_001,O100516,2026-06-29,P0080,Jacket,Fashion,3,143.43,15,365.75,254.86,110.89,43,4.1,COD,Cancelled,8.0,1,Gold,5
CUST10753,Luke Sharma,Female,28.0,Suryapet,West Bengal,South,V046,Vendor_096,O100517,2025-04-14,P0223,Lamp,Home,2,2728.49,10,4911.28,2669.17,2242.11,224,1.0,Card,Delivered,4.0,0,Silver,3
CUST07853,Chakradev Butala,Female,25.0,Sri Ganganagar,Assam,West,V063,Vendor_071,O100518,2026-06-06,P0254,Cream,Beauty,3,4514.89,5,12867.44,9862.66,3004.78,485,4.2,Card,Returned,7.0,1,Silver,2
CUST03875,Damyanti Kamdar,Male,61.0,Siwan,Karnataka,East,V055,Vendor_077,O100519,2025-03-29,P0378,Laptop,Electronics,2,862.16,20,1379.46,697.26,682.2,350,1.0,Net Banking,Returned,5.0,1,Silver,7
CUST01885,Ayaan Verma,Female,62.0,Chapra,Jharkhand,South,V086,Vendor_055,O100520,2025-02-11,P0102,Dress,Fashion,2,3673.32,5,6979.31,4186.1,2793.21,392,2.9,UPI,Cancelled,4.0,0,Silver,2
CUST00290,Chanakya Prabhakar,Male,23.0,Jaunpur,Jharkhand,North,V049,Vendor_053,O100521,2026-06-30,P0269,Jacket,Fashion,1,1441.92,5,1369.82,1193.99,175.83,218,2.2,Card,Cancelled,6.0,1,Gold,1
CUST05752,Advik Srinivas,Female,33.0,Gandhidham,Chhattisgarh,East,V007,Vendor_024,O100522,2025-03-12,P0021,Dumbbell,Sports,1,1591.02,10,1431.92,924.2,507.72,482,1.0,COD,Cancelled,5.0,1,Gold,10
CUST01828,Wazir Dey,Male,60.0,Mysore,Haryana,North,V088,Vendor_071,O100523,2025-04-20,P0395,Smart Watch,Electronics,2,1336.09,15,2271.35,1466.0,805.35,155,4.4,COD,Returned,6.0,0,Silver,5
CUST09861,Anmol Setty,Male,20.0,Mumbai,Tripura,Central,V084,Vendor_025,O100524,2026-03-06,P0099,Dress,Fashion,4,527.43,0,2109.72,1164.98,944.74,380,3.8,UPI,Delivered,9.0,0,Gold,8
CUST04138,Mahika Grover,Female,41.0,Unnao,Punjab,West,V081,Vendor_092,O100525,2026-04-01,P0061,Dress,Fashion,2,314.67,5,597.87,398.95,198.92,364,4.6,UPI,Shipped,7.0,0,Silver,10
CUST11368,Edhitha Hayer,Male,65.0,Pali,Nagaland,West,V064,Vendor_088,O100526,2024-10-25,P0273,Table,Home,3,322.68,20,774.43,406.05,368.38,497,4.5,UPI,Cancelled,8.0,1,Platinum,7
CUST09702,Zehaan Arya,Male,50.0,Phagwara,Chhattisgarh,West,V065,Vendor_091,O100527,2025-04-27,P0369,Shampoo,Beauty,3,1113.93,0,3341.79,1884.77,1457.02,111,3.1,COD,Cancelled,5.0,0,Platinum,2
CUST14477,Lakshit Iyer,Female,26.0,Khora,Haryana,East,V007,Vendor_083,O100528,2024-08-19,P0128,Shoes,Fashion,1,2714.47,10,2443.02,1259.71,1183.31,75,5.0,Card,Delivered,1.0,0,Platinum,10
CUST06691,Azaan Magar,Female,38.0,Nizamabad,West Bengal,North,V081,Vendor_002,O100529,2025-12-30,P0422,Sofa,Home,1,4737.5,20,3790.0,2295.28,1494.72,68,2.4,COD,Cancelled,5.0,0,Platinum,10
CUST13384,Urvi Setty,Female,32.0,Gandhinagar,West Bengal,East,V035,Vendor_027,O100530,2025-07-13,P0298,Smart Watch,Electronics,3,4363.13,25,9817.04,7281.66,2535.38,105,3.5,Net Banking,Cancelled,8.0,0,Platinum,7
CUST14129,Aarav Bhakta,Male,30.0,Solapur,Uttarakhand,Central,V063,Vendor_094,O100531,2026-03-03,P0093,Table,Home,4,559.09,5,2124.54,1452.67,671.87,417,3.6,UPI,Returned,3.0,0,Gold,10
CUST06595,Karan Rana,Male,64.0,Dindigul,Madhya Pradesh,Central,V018,Vendor_094,O100532,2026-06-26,P0385,T-Shirt,Fashion,2,453.04,5,860.78,587.06,273.72,330,4.2,Wallet,Delivered,7.0,1,Silver,2
CUST10280,Jagat Setty,Male,18.0,Dehradun,Chhattisgarh,North,V070,Vendor_095,O100533,2026-04-23,P0419,Laptop,Electronics,2,1316.88,0,2633.76,1598.86,1034.9,480,2.4,UPI,Cancelled,3.0,1,Platinum,8
CUST04383,Brijesh Lalla,Male,19.0,Serampore,Jharkhand,North,V014,Vendor_070,O100534,2026-04-06,P0152,Jeans,Fashion,3,2446.65,5,6972.95,3642.32,3330.63,354,1.4,Net Banking,Cancelled,1.0,0,Silver,4
CUST11214,Yadavi Mann,Female,61.0,Jamnagar,Chhattisgarh,North,V063,Vendor_022,O100535,2026-05-06,P0057,Cream,Beauty,2,1831.22,10,3296.2,1945.92,1350.28,450,1.9,COD,Returned,2.0,0,Silver,6
CUST02972,Chavvi Kannan,Female,27.0,Jhansi,Goa,East,V080,Vendor_037,O100536,2026-05-17,P0179,Laptop,Electronics,5,840.4,15,3571.7,2543.74,1027.96,307,4.5,COD,Shipped,6.0,0,Platinum,2
CUST12871,Onveer Khalsa,Female,22.0,Jorhat,Madhya Pradesh,North,V074,Vendor_055,O100537,2025-01-25,P0492,Mobile,Electronics,2,1669.25,15,2837.72,1925.9,911.82,407,3.9,Card,Delivered,6.0,0,Silver,7
CUST13001,Ekta Kari,Female,26.0,Avadi,Nagaland,South,V050,Vendor_054,O100538,2024-07-23,P0282,Sofa,Home,4,2176.78,25,6530.34,5806.38,723.96,308,3.0,Wallet,Shipped,9.0,0,Gold,2
CUST11520,Shaurya Sandal,Male,33.0,Bhagalpur,Andhra Pradesh,East,V001,Vendor_027,O100539,2025-12-13,P0436,Dumbbell,Sports,5,2931.59,25,10993.46,9064.29,1929.17,112,1.1,Wallet,Shipped,3.0,0,Silver,6
CUST14958,Udarsh Dayal,Female,33.0,Gudivada,Arunachal Pradesh,South,V029,Vendor_008,O100540,2025-02-20,P0383,Table,Home,3,2355.9,30,4947.39,4162.36,785.03,497,1.6,Card,Shipped,1.0,1,Gold,1
CUST02407,Gautami Dave,Female,27.0,Malda,Haryana,North,V032,Vendor_010,O100541,2025-07-27,P0007,Headphones,Electronics,1,2436.45,20,1949.16,1653.26,295.9,15,3.3,Net Banking,Cancelled,3.0,1,Platinum,3
CUST11391,Sai Tripathi,Male,36.0,Morena,Telangana,North,V020,Vendor_008,O100542,2024-08-05,P0452,Yoga Mat,Sports,4,2116.46,10,7619.26,5162.73,2456.53,330,3.6,Wallet,Cancelled,9.0,0,Silver,7
CUST05015,Ranveer Dash,Male,45.0,Nagpur,Meghalaya,South,V035,Vendor_012,O100543,2025-10-08,P0268,Cream,Beauty,5,3585.89,10,16136.51,14001.01,2135.5,256,2.5,Card,Cancelled,7.0,0,Silver,7
CUST05132,Urvi Lad,Female,42.0,Patiala,Nagaland,South,V007,Vendor_048,O100544,2025-12-15,P0332,Dress,Fashion,5,4224.39,30,14785.36,11487.79,3297.57,244,2.7,COD,Delivered,2.0,0,Gold,10
CUST09784,Maanas Bora,Male,37.0,Miryalaguda,Arunachal Pradesh,South,V071,Vendor_026,O100545,2025-11-03,P0327,Chair,Home,2,1482.81,20,2372.5,1287.28,1085.22,108,4.7,Card,Returned,2.0,0,Platinum,8
CUST12316,Aarav Handa,Female,43.0,Jabalpur,Kerala,Central,V025,Vendor_041,O100546,2024-11-13,P0385,Laptop,Electronics,3,556.73,10,1503.17,756.68,746.49,182,2.6,COD,Cancelled,2.0,0,Gold,9
CUST14235,Gauri Bhardwaj,Male,36.0,Haridwar,Goa,South,V020,Vendor_088,O100547,2024-07-29,P0238,Headphones,Electronics,2,216.06,30,302.48,197.47,105.01,300,1.3,UPI,Cancelled,4.0,0,Platinum,3
CUST02150,Aarini Dar,Female,36.0,Ramgarh,Uttarakhand,East,V080,Vendor_056,O100548,2025-05-09,P0021,Cycle Helmet,Sports,5,3291.84,30,11521.44,7334.16,4187.28,402,4.6,Net Banking,Cancelled,4.0,0,Silver,10
CUST13065,Gauri Banik,Male,49.0,Gopalpur,Kerala,North,V059,Vendor_041,O100549,2024-10-14,P0087,Perfume,Beauty,1,798.85,30,559.19,348.83,210.36,444,4.7,Card,Delivered,5.0,0,Gold,2
CUST14364,Yachana Dash,Female,59.0,Bihar Sharif,West Bengal,South,V016,Vendor_073,O100550,2024-10-03,P0250,Mobile,Electronics,4,1363.93,15,4637.36,4133.71,503.65,390,1.2,COD,Shipped,7.0,0,Gold,6
CUST04307,Raagini Rama,Male,57.0,Thanjavur,Odisha,North,V095,Vendor_032,O100551,2024-07-30,P0359,Cycle Helmet,Sports,3,1931.05,25,4344.86,2890.54,1454.32,230,4.3,UPI,Cancelled,2.0,0,Gold,3
CUST05717,Kritika Dyal,Female,47.0,Durg,Uttar Pradesh,Central,V060,Vendor_014,O100552,2024-12-22,P0044,Dumbbell,Sports,1,1192.95,30,835.06,571.94,263.12,47,1.7,UPI,Shipped,7.0,0,Gold,6
CUST07803,Warda Parmar,Male,35.0,Kozhikode,Rajasthan,West,V005,Vendor_070,O100553,2025-08-06,P0080,Tablet,Electronics,3,4982.55,15,12705.5,7433.4,5272.1,379,4.8,Card,Cancelled,6.0,0,Platinum,7
CUST00376,Forum Chaudhary,Female,35.0,Gangtok,Manipur,East,V082,Vendor_023,O100554,2026-02-06,P0043,Tablet,Electronics,4,4894.95,5,18600.81,9702.76,8898.05,444,1.6,COD,Shipped,2.0,0,Platinum,8
CUST01515,Urvashi Mand,Female,39.0,Amritsar,Madhya Pradesh,East,V022,Vendor_026,O100555,2026-02-15,P0179,Shampoo,Beauty,2,3381.26,10,6086.27,3491.28,2594.99,27,4.8,Net Banking,Shipped,9.0,0,Platinum,7
CUST03254,Yug Thakkar,Male,64.0,Kadapa,Nagaland,Central,V079,Vendor_019,O100556,2024-07-31,P0166,Curtains,Home,4,4132.78,20,13224.9,10754.87,2470.03,305,3.7,COD,Delivered,3.0,1,Silver,8
CUST13640,Aadi Bala,Male,58.0,Coimbatore,Tripura,West,V082,Vendor_075,O100557,2025-10-30,P0050,Chair,Home,4,1387.73,25,4163.19,2087.72,2075.47,230,1.1,Card,Shipped,9.0,0,Platinum,7
CUST06067,Damini Swamy,Female,19.0,Fatehpur,Uttarakhand,East,V040,Vendor_065,O100558,2026-06-30,P0420,Jeans,Fashion,2,4766.65,25,7149.97,5224.73,1925.24,7,4.5,Net Banking,Shipped,7.0,1,Gold,6
CUST07518,Nicholas Hora,Female,41.0,Gangtok,West Bengal,South,V071,Vendor_077,O100559,2025-12-09,P0084,Dumbbell,Sports,5,4872.94,10,21928.23,11958.6,9969.63,90,3.2,Net Banking,Returned,7.0,0,Platinum,10
CUST01699,Niharika Toor,Female,65.0,Pali,Tripura,Central,V070,Vendor_013,O100560,2026-07-10,P0325,Laptop,Electronics,1,539.23,0,539.23,402.54,136.69,210,2.8,Wallet,Delivered,5.0,1,Silver,4
CUST05745,Prisha Mahal,Female,44.0,Sirsa,Kerala,West,V001,Vendor_048,O100561,2025-07-09,P0401,Shampoo,Beauty,4,661.06,30,1850.97,1273.15,577.82,63,1.9,COD,Returned,5.0,0,Gold,4
CUST13381,Naveen Misra,Female,39.0,Chapra,Himachal Pradesh,South,V074,Vendor_056,O100562,2025-06-25,P0124,Smart Watch,Electronics,1,176.1,5,167.29,136.54,30.75,430,3.2,Net Banking,Cancelled,10.0,1,Silver,10
CUST08476,Pahal Patla,Male,45.0,Kharagpur,Assam,South,V013,Vendor_091,O100563,2024-10-17,P0411,Lipstick,Beauty,4,4889.04,5,18578.35,12284.89,6293.46,162,1.5,UPI,Shipped,5.0,0,Gold,4
CUST00456,Aayush Randhawa,Male,54.0,Bardhaman,Nagaland,West,V004,Vendor_096,O100564,2025-03-29,P0376,Laptop,Electronics,1,2243.36,25,1682.52,1359.5,323.02,78,1.5,Net Banking,Returned,3.0,0,Platinum,4
CUST06195,Saanvi Kalla,Female,60.0,Gwalior,Meghalaya,North,V036,Vendor_011,O100565,2026-06-10,P0479,Table,Home,5,4218.24,25,15818.4,12844.72,2973.68,402,1.6,UPI,Delivered,2.0,1,Platinum,2
CUST13839,Chatresh Sodhi,Female,31.0,Ghaziabad,Mizoram,West,V013,Vendor_063,O100566,2025-12-06,P0408,Mobile,Electronics,3,1383.77,5,3943.74,2118.23,1825.51,253,1.1,UPI,Shipped,2.0,0,Platinum,7
CUST02928,Gaurang Hari,Male,25.0,Bettiah,Assam,East,V045,Vendor_062,O100567,2024-10-22,P0315,Face Wash,Beauty,4,4061.89,5,15435.18,9562.12,5873.06,462,3.4,UPI,Cancelled,9.0,0,Silver,4
CUST14203,Rachana Sidhu,Female,25.0,Tiruchirappalli,Tamil Nadu,South,V004,Vendor_042,O100568,2026-02-09,P0071,Football,Sports,5,212.89,20,851.56,684.98,166.58,110,1.9,Card,Returned,5.0,1,Silver,2
CUST06553,Aachal Dayal,Male,34.0,Bijapur,Jharkhand,South,V026,Vendor_088,O100569,2025-09-11,P0434,Curtains,Home,3,2388.51,30,5015.87,3502.69,1513.18,262,4.5,COD,Shipped,2.0,0,Silver,4
CUST10206,Dalbir De,Male,56.0,Khandwa,Telangana,West,V055,Vendor_026,O100570,2026-04-08,P0291,Cream,Beauty,4,2176.31,25,6528.93,3973.96,2554.97,163,2.4,UPI,Shipped,3.0,0,Platinum,5
CUST05772,Yash Ganesan,Female,19.0,Erode,Assam,North,V024,Vendor_042,O100571,2026-04-27,P0220,Dumbbell,Sports,3,3059.02,25,6882.8,6057.9,824.9,271,4.2,COD,Cancelled,2.0,0,Platinum,6
CUST05389,Sudiksha Sachdeva,Male,47.0,Suryapet,Meghalaya,Central,V042,Vendor_030,O100572,2025-11-01,P0288,Table,Home,3,699.29,10,1888.08,1463.86,424.22,367,1.3,COD,Cancelled,9.0,0,Silver,9
CUST00293,Deepa Mukhopadhyay,Male,47.0,Ichalkaranji,Tripura,East,V017,Vendor_052,O100574,2025-05-22,P0019,Dress,Fashion,3,2996.74,5,8540.71,6239.55,2301.16,145,4.6,Wallet,Delivered,6.0,0,Silver,8
CUST14113,Girindra Borah,Female,32.0,Jaunpur,Telangana,South,V012,Vendor_025,O100576,2025-05-01,P0371,Mobile,Electronics,1,4144.74,5,3937.5,2134.34,1803.16,165,4.6,COD,Delivered,1.0,0,Silver,2
CUST06219,Gopal Chandran,Female,62.0,Ghaziabad,Uttar Pradesh,South,V018,Vendor_075,O100577,2025-11-08,P0236,Tablet,Electronics,1,1392.26,25,1044.19,778.03,266.16,415,1.5,COD,Cancelled,10.0,1,Platinum,8
CUST13411,Aarini Sagar,Female,30.0,Kadapa,Mizoram,West,V014,Vendor_044,O100579,2025-07-06,P0107,Laptop,Electronics,4,395.31,0,1581.24,1214.71,366.53,239,4.3,Wallet,Returned,5.0,1,Platinum,3
CUST14219,Sanya Guha,Male,43.0,Ballia,Manipur,South,V009,Vendor_036,O100580,2025-08-10,P0217,Football,Sports,2,1172.05,10,2109.69,1380.22,729.47,231,1.7,COD,Delivered,3.0,1,Silver,2
CUST07417,Oliver Sarna,Female,34.0,Eluru,Goa,North,V071,Vendor_011,O100581,2025-10-16,P0182,T-Shirt,Fashion,4,1016.45,0,4065.8,2807.42,1258.38,271,2.7,Card,Shipped,9.0,1,Platinum,6
CUST06924,Zayan Joshi,Male,36.0,Madurai,Maharashtra,South,V052,Vendor_023,O100582,2025-09-14,P0305,Smart Watch,Electronics,3,1911.93,0,5735.79,4356.04,1379.75,374,2.1,Wallet,Shipped,9.0,1,Silver,1
CUST01079,Vinaya Subramaniam,Male,35.0,Shivpuri,Gujarat,South,V080,Vendor_090,O100583,2025-04-02,P0367,T-Shirt,Fashion,2,664.42,0,1328.84,970.18,358.66,122,2.6,Net Banking,Delivered,4.0,0,Gold,4
CUST00051,Pahal Dayal,Male,29.0,Jorhat,Haryana,Central,V090,Vendor_080,O100584,2025-06-11,P0245,Shoes,Fashion,3,3220.81,25,7246.82,5351.96,1894.86,375,4.0,Card,Cancelled,6.0,0,Silver,3
CUST13687,Rajata Viswanathan,Male,51.0,Berhampur,Mizoram,Central,V022,Vendor_097,O100586,2025-06-16,P0076,Perfume,Beauty,1,4112.74,20,3290.19,2540.09,750.1,148,4.1,UPI,Returned,6.0,1,Gold,6
CUST04934,Frado Bhandari,Female,51.0,Siwan,Telangana,Central,V062,Vendor_015,O100587,2025-06-09,P0139,Yoga Mat,Sports,4,1342.33,15,4563.92,2306.72,2257.2,180,3.7,UPI,Cancelled,7.0,0,Platinum,3
CUST05889,Fiyaz Tara,Male,65.0,Baranagar,Jharkhand,North,V025,Vendor_049,O100588,2025-02-16,P0328,Lamp,Home,1,1297.4,25,973.05,757.35,215.7,220,1.4,COD,Shipped,9.0,0,Gold,6
CUST09495,Mohammed Palla,Female,57.0,Bhiwandi,Meghalaya,North,V056,Vendor_059,O100589,2026-07-14,P0291,Lamp,Home,5,2144.74,10,9651.33,6019.82,3631.51,21,4.9,COD,Returned,2.0,0,Gold,3
CUST04975,Yashawini Mittal,Female,36.0,Gwalior,Mizoram,North,V038,Vendor_002,O100590,2024-07-23,P0233,Lipstick,Beauty,5,4836.69,20,19346.76,13992.67,5354.09,83,1.2,COD,Delivered,1.0,1,Gold,1
CUST12866,Akshay Sharaf,Male,23.0,Visakhapatnam,Himachal Pradesh,East,V019,Vendor_094,O100591,2025-08-22,P0101,Face Wash,Beauty,1,344.52,5,327.29,209.49,117.8,145,2.7,UPI,Returned,4.0,0,Gold,6
CUST04949,Falan Lalla,Female,29.0,Hajipur,Jharkhand,Central,V056,Vendor_087,O100592,2025-03-05,P0449,Jacket,Fashion,4,2055.66,0,8222.64,7048.56,1174.08,471,2.3,Wallet,Cancelled,4.0,0,Silver,7
CUST07556,Zashil Wali,Male,42.0,Bidhannagar,Mizoram,West,V013,Vendor_018,O100593,2025-04-28,P0270,Bat,Sports,3,1594.48,10,4305.1,3128.37,1176.73,321,2.8,COD,Returned,8.0,0,Gold,8
CUST06897,Siddharth Randhawa,Male,26.0,Kalyan-Dombivli,Nagaland,Central,V039,Vendor_032,O100594,2026-03-29,P0298,Cream,Beauty,4,235.6,20,753.92,384.93,368.99,392,3.0,Card,Returned,1.0,1,Silver,7
CUST13597,Lekha Badami,Male,39.0,Vellore,Rajasthan,Central,V013,Vendor_038,O100595,2025-01-24,P0290,Smart Watch,Electronics,5,2355.08,0,11775.4,6286.46,5488.94,138,2.9,COD,Delivered,2.0,0,Platinum,4
CUST11071,Faras Pathak,Male,37.0,Jhansi,Nagaland,East,V093,Vendor_001,O100596,2025-01-26,P0413,Bat,Sports,5,3728.08,15,15844.34,8786.65,7057.69,458,2.9,Card,Delivered,2.0,0,Silver,10
CUST08288,Henry Jha,Female,43.0,Bardhaman,Punjab,North,V016,Vendor_039,O100597,2026-05-19,P0208,Headphones,Electronics,1,1311.31,0,1311.31,904.14,407.17,426,2.9,Card,Cancelled,9.0,0,Platinum,8
CUST12200,Pushti Shukla,Male,28.0,Hyderabad,West Bengal,Central,V095,Vendor_090,O100598,2026-01-11,P0280,Football,Sports,4,816.61,0,3266.44,1874.69,1391.75,419,1.8,Net Banking,Returned,5.0,0,Platinum,8
CUST13329,Raksha Lad,Female,27.0,Bhagalpur,Andhra Pradesh,North,V037,Vendor_059,O100599,2024-11-14,P0062,Sofa,Home,4,1990.52,30,5573.46,3026.02,2547.44,213,3.3,UPI,Returned,1.0,1,Silver,6
CUST14107,Amara Bhatia,Male,40.0,Bokaro,Chhattisgarh,Central,V050,Vendor_066,O100600,2025-05-29,P0033,Jacket,Fashion,4,1456.83,5,5535.95,3560.16,1975.79,438,1.7,Card,Returned,10.0,0,Gold,3
CUST07730,Teerth Kumar,Male,54.0,Bulandshahr,Maharashtra,Central,V100,Vendor_085,O100601,2026-05-21,P0270,Sofa,Home,4,434.23,30,1215.84,921.67,294.17,192,2.0,COD,Returned,10.0,1,Silver,1
CUST07806,Urmi Kannan,Female,32.0,Shahjahanpur,West Bengal,South,V014,Vendor_023,O100602,2025-02-13,P0373,Mobile,Electronics,2,573.05,0,1146.1,802.01,344.09,347,4.6,Net Banking,Delivered,1.0,0,Silver,1
CUST05262,Eta Som,Male,62.0,Bhavnagar,Arunachal Pradesh,West,V049,Vendor_018,O100603,2025-05-27,P0327,Smart Watch,Electronics,3,3072.01,30,6451.22,3301.63,3149.59,89,3.3,Card,Cancelled,5.0,1,Gold,5
CUST01410,Jonathan Gera,Male,58.0,Maheshtala,Karnataka,North,V027,Vendor_005,O100604,2026-03-26,P0415,Shoes,Fashion,2,2226.91,20,3563.06,2934.07,628.99,98,1.6,UPI,Returned,7.0,0,Gold,3
CUST05769,Radha Gandhi,Female,57.0,Bellary,Madhya Pradesh,Central,V018,Vendor_009,O100605,2024-11-07,P0225,Dumbbell,Sports,2,4178.77,20,6686.03,5556.29,1129.74,256,2.7,Net Banking,Delivered,10.0,0,Silver,9
CUST00370,Ojas Rajan,Male,36.0,Ramgarh,Goa,East,V050,Vendor_091,O100606,2026-04-03,P0184,Chair,Home,1,2543.69,0,2543.69,1883.85,659.84,169,1.3,Card,Returned,2.0,0,Platinum,10
CUST09549,Anusha Parekh,Female,34.0,Ahmednagar,Tripura,North,V005,Vendor_044,O100607,2024-11-01,P0216,Yoga Mat,Sports,4,3131.36,20,10020.35,7805.92,2214.43,56,2.0,COD,Delivered,3.0,0,Platinum,6
CUST13681,Wahab Shanker,Male,40.0,Bongaigaon,Uttar Pradesh,North,V054,Vendor_077,O100608,2026-05-22,P0379,Mobile,Electronics,4,457.27,20,1463.26,1260.93,202.33,359,3.4,UPI,Shipped,3.0,0,Platinum,1
CUST04972,Triveni Cherian,Male,19.0,Pallavaram,Haryana,North,V004,Vendor_100,O100609,2025-11-22,P0401,Laptop,Electronics,4,2587.26,25,7761.78,4968.34,2793.44,244,4.2,Wallet,Shipped,1.0,1,Silver,7
CUST01934,Charles Grover,Female,40.0,Gangtok,Madhya Pradesh,South,V044,Vendor_056,O100610,2026-03-09,P0471,Lipstick,Beauty,4,3536.56,20,11316.99,6282.15,5034.84,224,1.2,Card,Delivered,10.0,0,Silver,7
CUST13314,Neelima Narayan,Male,22.0,Hosur,Jharkhand,North,V017,Vendor_057,O100611,2025-09-08,P0093,Cycle Helmet,Sports,1,4955.6,0,4955.6,4208.8,746.8,127,2.1,COD,Returned,10.0,0,Gold,3
CUST08908,Ekanta Gera,Male,49.0,Ratlam,Punjab,East,V029,Vendor_057,O100612,2026-03-24,P0366,Dumbbell,Sports,4,3322.16,25,9966.48,5289.43,4677.05,128,2.2,COD,Returned,4.0,0,Gold,9
CUST07967,Jasmit Dora,Female,23.0,Madurai,Telangana,South,V018,Vendor_067,O100613,2025-12-23,P0119,Football,Sports,1,1798.51,15,1528.73,1195.77,332.96,318,2.2,Wallet,Cancelled,2.0,0,Platinum,3
CUST08175,Mohini Handa,Male,35.0,Jalgaon,Himachal Pradesh,East,V076,Vendor_050,O100614,2025-11-16,P0154,Mobile,Electronics,4,3284.55,15,11167.47,9840.98,1326.49,10,4.3,UPI,Delivered,5.0,1,Gold,1
CUST07063,Abdul Chatterjee,Male,60.0,Surendranagar Dudhrej,Uttar Pradesh,East,V005,Vendor_070,O100615,2024-11-15,P0391,Cream,Beauty,4,317.64,5,1207.03,786.66,420.37,337,2.4,UPI,Returned,5.0,0,Silver,6
CUST01790,Edhitha Nath,Female,64.0,Shahjahanpur,Tamil Nadu,East,V069,Vendor_060,O100616,2024-10-27,P0218,Dumbbell,Sports,4,3934.8,25,11804.4,9454.86,2349.54,413,3.3,Wallet,Returned,3.0,1,Gold,4
CUST12638,Naveen Kuruvilla,Female,39.0,Unnao,Uttarakhand,Central,V051,Vendor_005,O100617,2026-05-31,P0316,T-Shirt,Fashion,3,4017.99,10,10848.57,5795.47,5053.1,127,2.1,COD,Returned,10.0,0,Silver,5
CUST00146,Tara Solanki,Female,20.0,Varanasi,Gujarat,East,V062,Vendor_082,O100618,2025-01-25,P0433,Yoga Mat,Sports,3,4253.2,15,10845.66,7430.25,3415.41,225,3.2,Net Banking,Delivered,10.0,0,Gold,10
CUST04253,Dhruv Agate,Female,26.0,Coimbatore,Meghalaya,South,V081,Vendor_023,O100619,2025-03-08,P0076,Yoga Mat,Sports,1,2258.15,10,2032.34,1638.86,393.48,141,4.5,UPI,Cancelled,2.0,0,Silver,9
CUST11708,Garima Kannan,Female,34.0,Kakinada,Nagaland,North,V087,Vendor_046,O100620,2026-04-02,P0277,Shampoo,Beauty,3,305.58,25,687.56,406.47,281.09,487,3.9,Wallet,Cancelled,6.0,0,Silver,9
